Season,Team1,Team2,WinRatio,Team1WinPer
2014,3270,3256,0.19200000000000006,1.0
2014,3240,3273,-0.10999999999999999,0.0
2014,3280,3295,0.3949999999999999,1.0
2014,3421,3299,-0.45999999999999996,0.0
2014,3317,3176,0.08899999999999997,1.0
2014,3326,3404,-0.28800000000000003,1.0
2014,3355,3296,0.3429999999999999,1.0
2014,3138,3382,-0.14500000000000002,0.0
2014,3150,3391,-0.2809999999999999,0.0
2014,3398,3397,-0.4650000000000001,0.0
2014,3401,3311,0.21700000000000008,1.0
2014,3412,3219,-0.16100000000000003,1.0
2014,3271,3438,-0.176,0.0
2014,3285,3461,0.05600000000000005,0.0
2014,3117,3399,0.28800000000000003,1.0
2014,3120,3342,0.16299999999999992,1.0
2014,3124,3279,0.492,1.0
2014,3141,3341,0.193,1.0
2014,3122,3151,-0.6199999999999999,0.0
2014,3156,3306,-0.15200000000000002,1.0
2014,3157,3158,-0.10399999999999993,0.0
2014,3173,3344,0.534,1.0
2014,3352,3182,0.04299999999999993,0.0
2014,3255,3184,-0.28500000000000003,0.0
2014,3190,3232,-0.34500000000000003,1.0
2014,3180,3214,-0.391,0.0
2014,3346,3221,0.01100000000000001,0.0
2014,3227,3444,0.331,1.0
2014,3297,3237,-0.10399999999999998,0.0
2014,3402,3249,-0.10299999999999998,0.0
2014,3318,3265,-0.4179999999999999,0.0
2014,3266,3331,0.391,1.0
2014,3272,3290,0.119,1.0
2014,3282,3362,-0.04200000000000004,1.0
2014,3406,3288,0.29,0.0
2014,3292,3378,0.279,1.0
2014,3314,3376,-0.14400000000000002,1.0
2014,3193,3328,0.1190000000000001,0.0
2014,3332,3380,-0.17500000000000004,1.0
2014,3339,3142,-0.11399999999999993,1.0
2014,3343,3229,0.3810000000000001,1.0
2014,3453,3345,-0.024000000000000132,0.0
2014,3363,3209,-0.066,1.0
2014,3379,3212,0.49000000000000005,1.0
2014,3395,3101,0.08400000000000007,1.0
2014,3426,3410,-0.291,0.0
2014,3413,3365,0.15700000000000003,1.0
2014,3414,3308,0.18300000000000005,1.0
2014,3264,3433,-0.41,0.0
2014,3435,3241,-0.22699999999999998,1.0
2014,3415,3450,-0.30100000000000005,0.0
2014,3452,3175,0.653,1.0
2014,3347,3456,-0.09700000000000003,0.0
2014,3269,3132,-0.742,0.0
2014,3166,3333,-0.09399999999999997,1.0
2014,3167,3223,0.22200000000000003,1.0
2014,3169,3319,0.25200000000000006,1.0
2014,3338,3177,-0.4570000000000001,0.0
2014,3107,3181,0.05700000000000005,0.0
2014,3188,3442,-0.03999999999999998,1.0
2014,3354,3240,-0.20699999999999993,0.0
2014,3251,3423,0.46499999999999997,1.0
2014,3260,3171,0.16499999999999998,1.0
2014,3267,3459,0.11700000000000005,1.0
2014,3283,3281,-0.11500000000000005,1.0
2014,3300,3441,-0.08999999999999997,1.0
2014,3192,3312,-0.147,0.0
2014,3277,3329,-0.03200000000000003,0.0
2014,3361,3275,0.16599999999999998,1.0
2014,3366,3149,0.38200000000000006,1.0
2014,3370,3258,0.2,1.0
2014,3294,3381,-0.22599999999999998,0.0
2014,3388,3425,0.06299999999999994,1.0
2014,3393,3310,0.377,1.0
2014,3411,3394,0.039000000000000035,0.0
2014,3396,3224,0.128,1.0
2014,3108,3418,-0.16199999999999998,0.0
2014,3155,3424,0.006000000000000005,0.0
2014,3364,3429,-0.24199999999999997,0.0
2014,3419,3449,-0.2340000000000001,0.0
2014,3389,3463,-0.364,0.0
2014,3104,3407,0.08800000000000002,1.0
2014,3399,3116,-0.254,0.0
2014,3133,3252,0.067,1.0
2014,3136,3262,0.3999999999999999,1.0
2014,3356,3152,0.13399999999999998,0.0
2014,3155,3166,-0.18799999999999994,1.0
2014,3174,3464,0.21900000000000008,1.0
2014,3177,3449,0.245,1.0
2014,3183,3204,0.10600000000000004,1.0
2014,3187,3325,0.44800000000000006,1.0
2014,3144,3189,0.138,0.0
2014,3194,3101,0.05800000000000005,1.0
2014,3195,3384,0.31899999999999995,1.0
2014,3196,3398,0.23399999999999999,1.0
2014,3198,3247,-0.062000000000000055,1.0
2014,3334,3199,-0.07399999999999995,0.0
2014,3431,3210,0.11399999999999999,0.0
2014,3349,3222,0.23900000000000002,0.0
2014,3436,3250,-0.18599999999999997,0.0
2014,3253,3350,0.064,1.0
2014,3114,3256,0.22499999999999998,0.0
2014,3266,3176,0.396,1.0
2014,3272,3115,0.345,1.0
2014,3273,3106,0.04799999999999993,1.0
2014,3380,3276,0.1110000000000001,0.0
2014,3277,3207,0.387,1.0
2014,3280,3368,0.29699999999999993,1.0
2014,3301,3261,0.16100000000000003,1.0
2014,3126,3311,-0.17599999999999988,0.0
2014,3102,3316,-0.145,0.0
2014,3111,3326,-0.056999999999999995,0.0
2014,3332,3142,-0.06399999999999995,1.0
2014,3424,3333,-0.2879999999999999,0.0
2014,3338,3419,0.02200000000000002,1.0
2014,3360,3414,0.20800000000000007,1.0
2014,3362,3201,-0.30299999999999994,1.0
2014,3365,3209,-0.07700000000000001,1.0
2014,3457,3376,-0.121,0.0
2014,3382,3245,0.4640000000000001,1.0
2014,3248,3383,-0.16599999999999998,0.0
2014,3391,3293,0.4109999999999999,1.0
2014,3358,3395,-0.13300000000000006,0.0
2014,3400,3322,0.04299999999999993,1.0
2014,3403,3239,-0.226,1.0
2014,3408,3438,0.203,1.0
2014,3278,3417,0.22499999999999998,0.0
2014,3430,3226,-0.207,1.0
2014,3125,3443,-0.298,0.0
2014,3448,3375,0.20800000000000002,1.0
2014,3205,3460,-0.241,0.0
2014,3101,3239,0.044999999999999984,1.0
2014,3164,3110,-0.19299999999999995,0.0
2014,3112,3415,-0.047000000000000014,1.0
2014,3274,3113,-0.17700000000000005,0.0
2014,3117,3146,0.09599999999999997,1.0
2014,3417,3120,-0.1329999999999999,0.0
2014,3123,3297,-0.05699999999999994,1.0
2014,3130,3221,-0.22499999999999998,1.0
2014,3255,3137,-0.28500000000000003,0.0
2014,3310,3138,-0.21900000000000008,0.0
2014,3429,3140,-0.32900000000000007,0.0
2014,3150,3172,0.0,1.0
2014,3190,3151,-0.6059999999999999,0.0
2014,3153,3462,0.16099999999999998,1.0
2014,3378,3158,0.052000000000000046,0.0
2014,3244,3162,-0.013999999999999985,0.0
2014,3166,3424,0.19399999999999995,1.0
2014,3370,3168,0.09999999999999998,0.0
2014,3250,3174,-0.24800000000000005,0.0
2014,3419,3177,-0.4790000000000001,0.0
2014,3183,3102,0.395,1.0
2014,3185,3447,0.21900000000000003,1.0
2014,3129,3186,0.019000000000000017,0.0
2014,3196,3198,0.17500000000000004,1.0
2014,3199,3253,0.11399999999999999,1.0
2014,3264,3200,-0.4809999999999999,0.0
2014,3203,3299,-0.1259999999999999,1.0
2014,3450,3211,-0.364,0.0
2014,3243,3214,-0.496,0.0
2014,3216,3357,0.01899999999999996,1.0
2014,3220,3217,-0.31400000000000006,0.0
2014,3227,3458,0.405,1.0
2014,3404,3228,0.498,0.0
2014,3231,3156,0.15200000000000002,1.0
2014,3232,3139,0.14500000000000002,1.0
2014,3233,3416,0.5290000000000001,1.0
2014,3234,3179,0.23399999999999999,1.0
2014,3236,3178,0.30200000000000005,1.0
2014,3398,3247,-0.121,0.0
2014,3252,3205,-0.317,1.0
2014,3160,3257,-0.3340000000000001,0.0
2014,3259,3420,0.059999999999999984,1.0
2014,3406,3263,-0.09999999999999992,0.0
2014,3328,3265,-0.27,0.0
2014,3175,3267,-0.07400000000000004,0.0
2014,3369,3283,-0.131,0.0
2014,3291,3271,0.31799999999999995,1.0
2014,3292,3355,0.16900000000000004,1.0
2014,3293,3126,0.012999999999999956,1.0
2014,3410,3303,0.069,0.0
2014,3304,3377,0.23899999999999988,1.0
2014,3364,3305,-0.32600000000000007,0.0
2014,3219,3314,-0.04999999999999993,0.0
2014,3294,3315,-0.22599999999999998,0.0
2014,3204,3316,0.14399999999999996,0.0
2014,3269,3318,-0.271,0.0
2014,3296,3320,-0.185,0.0
2014,3237,3321,0.18999999999999995,0.0
2014,3210,3329,-0.09699999999999998,0.0
2014,3456,3330,-0.2569999999999999,0.0
2014,3333,3155,0.2819999999999999,1.0
2014,3334,3350,0.10400000000000004,1.0
2014,3180,3335,-0.30199999999999994,0.0
2014,3319,3337,0.11600000000000002,0.0
2014,3340,3339,-0.21700000000000003,0.0
2014,3348,3344,-0.026000000000000023,0.0
2014,3346,3145,0.203,1.0
2014,3351,3148,0.07600000000000001,1.0
2014,3352,3165,0.15599999999999992,1.0
2014,3208,3353,-0.05499999999999994,0.0
2014,3282,3363,0.023999999999999966,0.0
2014,3202,3367,0.038000000000000145,0.0
2014,3371,3312,0.33099999999999996,1.0
2014,3127,3373,-0.123,0.0
2014,3317,3374,-0.19700000000000006,0.0
2014,3309,3379,-0.8,0.0
2014,3387,3191,-0.08600000000000002,1.0
2014,3169,3388,-0.1479999999999999,0.0
2014,3397,3390,-0.06199999999999983,0.0
2014,3391,3311,0.248,1.0
2014,3392,3284,0.508,1.0
2014,3393,3386,0.0,1.0
2014,3194,3403,0.32900000000000007,0.0
2014,3384,3408,-0.18600000000000005,0.0
2014,3206,3412,-0.258,0.0
2014,3413,3223,0.07400000000000007,1.0
2014,3425,3218,0.07999999999999996,1.0
2014,3426,3394,-0.44799999999999995,1.0
2014,3428,3359,0.04200000000000004,1.0
2014,3125,3431,-0.307,0.0
2014,3435,3421,0.28800000000000003,1.0
2014,3438,3195,-0.3359999999999999,1.0
2014,3347,3439,-0.28800000000000003,0.0
2014,3443,3207,0.42700000000000005,1.0
2014,3449,3338,0.21200000000000008,1.0
2014,3182,3452,-0.262,0.0
2014,3122,3455,-0.526,0.0
2014,3133,3460,-0.491,0.0
2014,3461,3225,-0.121,1.0
2014,3464,3436,0.21499999999999994,1.0
2014,3403,3101,-0.271,0.0
2014,3366,3106,0.06700000000000006,0.0
2014,3107,3159,0.608,1.0
2014,3131,3306,-0.20600000000000002,1.0
2014,3451,3161,-0.5820000000000001,0.0
2014,3143,3163,-0.30000000000000004,0.0
2014,3405,3173,-0.267,0.0
2014,3246,3181,-0.06799999999999995,0.0
2014,3284,3185,-0.277,0.0
2014,3239,3194,-0.10300000000000004,0.0
2014,3242,3409,-0.022999999999999965,1.0
2014,3105,3256,-0.175,0.0
2014,3278,3120,0.09200000000000008,1.0
2014,3442,3281,-0.16000000000000003,0.0
2014,3303,3122,0.07399999999999995,1.0
2014,3323,3141,0.355,1.0
2014,3444,3324,0.026000000000000023,0.0
2014,3108,3336,-0.492,0.0
2014,3132,3345,0.1469999999999999,0.0
2014,3376,3354,0.64,1.0
2014,3422,3382,-0.4640000000000001,0.0
2014,3401,3385,0.062000000000000055,0.0
2014,3392,3447,0.45,1.0
2014,3402,3427,0.04999999999999999,0.0
2014,3433,3197,0.17700000000000005,1.0
2014,3437,3396,0.25,1.0
2014,3454,3229,-0.06599999999999995,1.0
2014,3410,3455,-0.38300000000000006,0.0
2014,3168,3308,0.06700000000000006,1.0
2014,3213,3218,0.137,1.0
2014,3356,3404,-0.6020000000000001,0.0
2014,3290,3116,-0.333,0.0
2014,3270,3124,-0.31199999999999994,0.0
2014,3140,3258,0.512,1.0
2014,3347,3149,-0.006000000000000005,0.0
2014,3255,3157,-0.177,0.0
2014,3224,3158,-0.19299999999999995,0.0
2014,3162,3250,-0.205,1.0
2014,3437,3166,0.139,0.0
2014,3413,3170,-0.13299999999999995,0.0
2014,3183,3398,0.04999999999999999,1.0
2014,3125,3188,0.08499999999999996,0.0
2014,3190,3206,0.04199999999999998,1.0
2014,3196,3207,0.29000000000000004,1.0
2014,3192,3198,-0.33499999999999996,0.0
2014,3199,3404,-0.129,1.0
2014,3110,3203,0.04299999999999993,0.0
2014,3421,3205,-0.18400000000000005,0.0
2014,3208,3228,0.379,1.0
2014,3213,3254,0.4040000000000001,1.0
2014,3176,3227,-0.469,0.0
2014,3232,3321,0.14500000000000002,1.0
2014,3234,3315,0.07500000000000007,1.0
2014,3221,3235,-0.04200000000000004,0.0
2014,3144,3251,-0.03500000000000003,0.0
2014,3139,3266,-0.17700000000000005,0.0
2014,3268,3459,0.621,1.0
2014,3288,3274,-0.3899999999999999,0.0
2014,3276,3108,0.31399999999999995,1.0
2014,3243,3301,-0.395,0.0
2014,3441,3307,0.10199999999999992,0.0
2014,3308,3322,-0.28,0.0
2014,3334,3339,0.10400000000000004,0.0
2014,3343,3104,0.24700000000000005,1.0
2014,3345,3141,0.07900000000000007,1.0
2014,3172,3350,0.032999999999999974,0.0
2014,3353,3378,0.10999999999999999,1.0
2014,3360,3337,0.5300000000000001,1.0
2014,3361,3415,0.219,1.0
2014,3364,3370,-0.259,1.0
2014,3366,3376,-0.30399999999999994,0.0
2014,3385,3371,0.10699999999999998,1.0
2014,3211,3388,0.16900000000000004,0.0
2014,3201,3390,-0.21599999999999997,0.0
2014,3341,3395,-0.11000000000000004,0.0
2014,3240,3399,0.05899999999999994,0.0
2014,3400,3225,-0.08600000000000008,1.0
2014,3256,3401,-0.375,0.0
2014,3406,3259,0.266,1.0
2014,3318,3408,-0.255,0.0
2014,3416,3222,0.11600000000000002,1.0
2014,3142,3417,0.18099999999999994,0.0
2014,3425,3253,0.11599999999999999,1.0
2014,3427,3295,0.29,1.0
2014,3430,3309,0.207,1.0
2014,3312,3433,-0.45999999999999996,0.0
2014,3164,3438,0.065,0.0
2014,3448,3197,-0.06599999999999989,1.0
2014,3456,3387,-0.13799999999999996,1.0
2014,3342,3457,-0.38,0.0
2014,3103,3464,0.262,1.0
2014,3104,3164,-0.04999999999999999,1.0
2014,3112,3115,0.09299999999999997,1.0
2014,3355,3114,0.10999999999999999,0.0
2014,3236,3123,-0.04799999999999999,0.0
2014,3269,3127,-0.03799999999999998,0.0
2014,3168,3129,-0.136,0.0
2014,3344,3130,-0.167,0.0
2014,3436,3131,-0.16099999999999995,0.0
2014,3132,3384,0.402,1.0
2014,3248,3143,-0.23299999999999993,0.0
2014,3381,3160,0.14200000000000002,0.0
2014,3163,3153,0.581,1.0
2014,3133,3177,-0.545,0.0
2014,3454,3179,-0.264,0.0
2014,3126,3187,-0.36700000000000005,0.0
2014,3193,3351,0.19800000000000006,1.0
2014,3194,3423,0.38,1.0
2014,3197,3192,0.42999999999999994,1.0
2014,3422,3200,-0.5479999999999999,0.0
2014,3202,3150,0.07100000000000006,1.0
2014,3106,3210,-0.14500000000000002,0.0
2014,3135,3214,-0.518,0.0
2014,3409,3217,-0.34900000000000003,0.0
2014,3221,3387,0.21100000000000002,1.0
2014,3224,3459,0.176,1.0
2014,3462,3231,-0.34199999999999997,0.0
2014,3373,3233,-0.5490000000000002,0.0
2014,3235,3456,0.391,1.0
2014,3241,3325,0.572,1.0
2014,3242,3463,-0.05799999999999994,1.0
2014,3244,3105,0.0,1.0
2014,3246,3212,0.44,1.0
2014,3247,3171,0.321,1.0
2014,3257,3374,0.31499999999999995,1.0
2014,3145,3264,0.133,0.0
2014,3158,3268,-0.2520000000000001,0.0
2014,3307,3274,-0.16599999999999987,0.0
2014,3156,3275,0.18099999999999994,0.0
2014,3277,3159,0.44299999999999995,1.0
2014,3278,3324,0.23200000000000004,1.0
2014,3317,3283,-0.08200000000000002,0.0
2014,3292,3155,0.473,1.0
2014,3267,3298,-0.478,0.0
2014,3331,3304,-0.5199999999999999,0.0
2014,3313,3420,0.30000000000000004,1.0
2014,3318,3321,-0.09999999999999998,0.0
2014,3295,3322,-0.47,0.0
2014,3323,3333,0.31200000000000006,1.0
2014,3300,3326,-0.10699999999999998,0.0
2014,3328,3359,0.20299999999999996,1.0
2014,3410,3329,-0.313,0.0
2014,3169,3332,0.04500000000000004,0.0
2014,3216,3336,-0.34,0.0
2014,3182,3338,0.258,0.0
2014,3340,3186,-0.267,1.0
2014,3346,3310,0.30300000000000005,1.0
2014,3249,3349,0.15299999999999997,0.0
2014,3357,3263,-0.1329999999999999,1.0
2014,3366,3407,0.18800000000000006,1.0
2014,3379,3311,0.2670000000000001,1.0
2014,3383,3175,0.41100000000000003,1.0
2014,3195,3386,0.07799999999999996,0.0
2014,3389,3284,-0.142,1.0
2014,3272,3396,-0.064,0.0
2014,3252,3397,-0.6440000000000001,0.0
2014,3408,3232,0.010000000000000009,1.0
2014,3368,3418,-0.18799999999999997,0.0
2014,3308,3427,-0.10000000000000003,0.0
2014,3431,3411,0.134,1.0
2014,3343,3438,0.26200000000000007,0.0
2014,3352,3439,0.1889999999999999,0.0
2014,3288,3441,-0.32599999999999996,0.0
2014,3282,3442,-0.062000000000000055,0.0
2014,3444,3434,0.225,1.0
2014,3198,3448,-0.02900000000000008,0.0
2014,3189,3452,-0.42700000000000005,0.0
2014,3460,3152,0.72,1.0
2014,3106,3135,0.14299999999999996,1.0
2014,3393,3113,-0.0,0.0
2014,3247,3127,0.333,0.0
2014,3136,3162,0.33399999999999996,1.0
2014,3140,3337,0.6180000000000001,1.0
2014,3255,3144,-0.31899999999999995,0.0
2014,3220,3148,0.07100000000000001,0.0
2014,3347,3157,-0.265,0.0
2014,3171,3269,0.04999999999999999,1.0
2014,3141,3173,-0.122,0.0
2014,3176,3229,-0.051999999999999935,1.0
2014,3180,3165,-0.016000000000000014,1.0
2014,3184,3293,0.18200000000000005,1.0
2014,3405,3191,-0.0,0.0
2014,3217,3200,-0.0029999999999998916,0.0
2014,3206,3204,-0.06499999999999995,1.0
2014,3210,3214,-0.22999999999999998,1.0
2014,3334,3211,-0.30799999999999994,0.0
2014,3219,3251,0.05600000000000005,1.0
2014,3241,3313,0.44099999999999995,1.0
2014,3415,3243,-0.165,0.0
2014,3319,3254,0.010000000000000009,0.0
2014,3238,3261,-0.11299999999999999,0.0
2014,3279,3122,0.10099999999999998,1.0
2014,3290,3280,-0.23799999999999993,0.0
2014,3287,3356,0.22099999999999997,1.0
2014,3301,3361,0.341,1.0
2014,3312,3447,-0.04999999999999999,1.0
2014,3420,3325,-0.16900000000000004,0.0
2014,3354,3271,-0.04500000000000001,1.0
2014,3360,3258,0.4240000000000001,1.0
2014,3365,3362,-0.07700000000000001,1.0
2014,3385,3174,0.020999999999999908,1.0
2014,3388,3339,0.24299999999999994,1.0
2014,3401,3117,0.08299999999999996,1.0
2014,3404,3240,0.3360000000000001,1.0
2014,3422,3409,-0.19599999999999998,0.0
2014,3421,3342,-0.03700000000000003,1.0
2014,3425,3417,0.247,1.0
2014,3428,3364,0.146,1.0
2014,3330,3433,-0.17700000000000005,0.0
2014,3412,3435,-0.10499999999999998,0.0
2014,3414,3449,-0.051000000000000045,0.0
2014,3149,3457,-0.565,0.0
2014,3453,3458,0.355,0.0
2014,3423,3111,-0.273,0.0
2014,3369,3125,-0.131,0.0
2014,3193,3310,0.3340000000000001,1.0
2014,3296,3227,-0.38299999999999995,0.0
2014,3233,3389,0.7390000000000001,1.0
2014,3260,3152,0.306,1.0
2014,3284,3264,-0.057999999999999996,0.0
2014,3265,3145,0.38499999999999995,1.0
2014,3299,3189,0.345,1.0
2014,3373,3351,-0.179,0.0
2014,3392,3371,0.16900000000000004,0.0
2014,3434,3377,-0.3730000000000001,0.0
2014,3222,3378,-0.406,0.0
2014,3266,3437,-0.05599999999999994,0.0
2014,3130,3291,-0.19399999999999995,1.0
2014,3139,3344,0.267,1.0
2014,3163,3416,0.69,1.0
2014,3166,3207,0.271,1.0
2014,3462,3177,-0.554,0.0
2014,3182,3382,-0.08400000000000007,1.0
2014,3201,3424,0.2899999999999999,1.0
2014,3209,3407,0.008000000000000007,1.0
2014,3439,3214,-0.408,0.0
2014,3107,3220,0.41100000000000003,0.0
2014,3240,3359,0.09299999999999997,1.0
2014,3257,3396,0.399,1.0
2014,3363,3305,-0.24600000000000005,0.0
2014,3335,3274,0.253,1.0
2014,3153,3374,-0.14800000000000008,0.0
2014,3375,3443,-0.491,1.0
2014,3429,3102,0.44899999999999995,1.0
2014,3263,3453,-0.16700000000000004,0.0
2014,3110,3137,0.15799999999999992,1.0
2014,3117,3426,0.529,1.0
2014,3119,3248,0.307,1.0
2014,3243,3124,-0.5,0.0
2014,3146,3394,-0.014999999999999902,1.0
2014,3155,3312,0.15600000000000003,1.0
2014,3157,3219,-0.23300000000000004,1.0
2014,3161,3361,0.334,1.0
2014,3436,3165,-0.267,0.0
2014,3169,3167,-0.052999999999999936,0.0
2014,3286,3170,-0.136,0.0
2014,3173,3460,0.009000000000000008,1.0
2014,3181,3330,0.28500000000000003,1.0
2014,3451,3186,-0.332,0.0
2014,3187,3158,0.17600000000000016,1.0
2014,3252,3190,-0.09999999999999998,0.0
2014,3260,3191,-0.15600000000000003,0.0
2014,3194,3126,0.179,1.0
2014,3280,3196,-0.07500000000000007,0.0
2014,3338,3199,-0.29000000000000004,0.0
2014,3200,3387,0.36699999999999994,1.0
2014,3206,3203,-0.40900000000000003,0.0
2014,3347,3205,-0.338,0.0
2014,3131,3221,-0.23100000000000004,0.0
2014,3224,3175,0.13299999999999998,1.0
2014,3225,3282,0.397,1.0
2014,3226,3340,0.16399999999999998,1.0
2014,3231,3234,-0.16500000000000004,1.0
2014,3395,3235,-0.10499999999999998,0.0
2014,3244,3239,-0.23299999999999998,0.0
2014,3246,3104,0.283,1.0
2014,3247,3348,0.29300000000000004,1.0
2014,3159,3250,-0.15199999999999997,0.0
2014,3251,3149,0.436,1.0
2014,3255,3342,-0.10299999999999998,1.0
2014,3397,3261,0.2310000000000001,0.0
2014,3273,3316,0.36899999999999994,1.0
2014,3281,3279,0.18000000000000005,1.0
2014,3285,3319,0.36700000000000005,1.0
2014,3292,3399,0.5,1.0
2014,3294,3295,0.32099999999999995,1.0
2014,3297,3367,0.05300000000000005,1.0
2014,3259,3298,-0.607,0.0
2014,3321,3304,-0.30599999999999994,0.0
2014,3311,3309,0.5329999999999999,1.0
2014,3314,3241,-0.121,1.0
2014,3381,3315,-0.0,0.0
2014,3358,3322,-0.184,0.0
2014,3355,3323,-0.29000000000000004,0.0
2014,3345,3326,0.2380000000000001,0.0
2014,3328,3403,0.34099999999999997,1.0
2014,3400,3329,-0.08600000000000008,0.0
2014,3223,3331,0.10699999999999993,0.0
2014,3334,3140,-0.241,1.0
2014,3337,3365,-0.11600000000000002,1.0
2014,3133,3356,0.09500000000000003,0.0
2014,3388,3360,-0.014000000000000123,0.0
2014,3258,3362,-0.08700000000000002,0.0
2014,3270,3368,0.32600000000000007,0.0
2014,3370,3152,0.462,1.0
2014,3249,3372,-0.014000000000000012,0.0
2014,3376,3116,0.238,1.0
2014,3350,3386,-0.24299999999999994,0.0
2014,3401,3431,-0.009000000000000008,1.0
2014,3402,3114,-0.11699999999999999,1.0
2014,3410,3213,-0.2750000000000001,1.0
2014,3269,3433,-0.581,0.0
2014,3208,3435,0.03400000000000003,0.0
2014,3452,3242,0.469,1.0
2014,3421,3457,-0.41700000000000004,0.0
2014,3143,3333,0.01200000000000001,1.0
2014,3423,3150,-0.344,0.0
2014,3168,3176,0.119,1.0
2014,3339,3211,-0.412,0.0
2014,3229,3179,-0.19800000000000006,1.0
2014,3232,3320,0.09299999999999997,1.0
2014,3145,3233,-0.4060000000000001,0.0
2014,3265,3264,0.518,1.0
2014,3193,3284,0.42500000000000004,0.0
2014,3299,3456,0.5169999999999999,1.0
2014,3135,3306,-0.24299999999999994,0.0
2014,3310,3389,0.23299999999999996,1.0
2014,3351,3346,-0.16700000000000004,0.0
2014,3230,3349,-0.266,0.0
2014,3390,3332,0.3889999999999999,1.0
2014,3417,3428,0.013000000000000012,1.0
2014,3160,3425,-0.09900000000000009,0.0
2014,3449,3112,0.4000000000000001,1.0
2014,3113,3450,0.19499999999999995,0.0
2014,3458,3228,0.06899999999999995,1.0
2014,3103,3123,0.18099999999999994,1.0
2014,3318,3107,-0.475,0.0
2014,3114,3426,0.46199999999999997,1.0
2014,3117,3402,0.18400000000000005,1.0
2014,3399,3125,-0.07300000000000001,0.0
2014,3138,3132,-0.31899999999999995,0.0
2014,3191,3133,0.23299999999999998,0.0
2014,3192,3136,-0.44499999999999995,0.0
2014,3371,3139,0.08099999999999996,0.0
2014,3388,3140,-0.10200000000000009,0.0
2014,3141,3405,0.14500000000000002,1.0
2014,3223,3146,-0.1780000000000001,0.0
2014,3151,3204,0.583,1.0
2014,3272,3163,-0.581,0.0
2014,3166,3177,-0.21800000000000008,1.0
2014,3430,3167,-0.40800000000000003,0.0
2014,3170,3285,-0.07700000000000007,1.0
2014,3172,3359,0.15500000000000003,1.0
2014,3188,3184,-0.185,0.0
2014,3185,3245,0.28600000000000003,1.0
2014,3186,3226,0.10300000000000004,1.0
2014,3195,3391,0.007000000000000006,1.0
2014,3201,3129,0.15399999999999991,1.0
2014,3111,3202,-0.14200000000000007,0.0
2014,3205,3457,-0.23299999999999998,1.0
2014,3106,3212,0.19,0.0
2014,3171,3216,-0.24,0.0
2014,3219,3144,0.09100000000000008,1.0
2014,3288,3224,-0.21199999999999997,0.0
2014,3152,3225,-0.704,0.0
2014,3464,3237,-0.242,0.0
2014,3105,3238,-0.3,0.0
2014,3273,3239,0.11499999999999994,0.0
2014,3316,3244,-0.02100000000000002,0.0
2014,3247,3206,0.242,1.0
2014,3249,3322,-0.027000000000000024,1.0
2014,3157,3251,-0.177,0.0
2014,3255,3149,0.08200000000000002,1.0
2014,3257,3153,0.463,1.0
2014,3356,3260,-0.172,0.0
2014,3207,3266,-0.3540000000000001,0.0
2014,3309,3270,-0.5670000000000001,0.0
2014,3274,3448,0.06599999999999989,1.0
2014,3277,3278,0.08499999999999996,1.0
2014,3282,3370,-0.15500000000000003,1.0
2014,3286,3319,0.15399999999999997,1.0
2014,3183,3287,0.03600000000000003,0.0
2014,3290,3115,0.22599999999999998,1.0
2014,3325,3296,-0.09100000000000003,0.0
2014,3190,3297,-0.286,0.0
2014,3213,3308,0.3710000000000001,0.0
2014,3368,3311,-0.2919999999999999,0.0
2014,3294,3315,-0.22599999999999998,0.0
2014,3451,3340,-0.065,0.0
2014,3347,3342,-0.191,0.0
2014,3343,3180,0.2300000000000001,1.0
2014,3352,3148,0.26299999999999996,1.0
2014,3222,3353,-0.516,0.0
2014,3384,3357,0.06899999999999995,0.0
2014,3360,3334,0.15300000000000002,1.0
2014,3337,3362,-0.19300000000000003,0.0
2014,3258,3365,-0.010000000000000009,0.0
2014,3271,3366,-0.29100000000000004,0.0
2014,3252,3367,-0.3329999999999999,0.0
2014,3122,3369,-0.034999999999999976,0.0
2014,3358,3372,-0.17099999999999999,0.0
2014,3209,3375,0.128,0.0
2014,3377,3156,0.1190000000000001,1.0
2014,3374,3378,-0.03299999999999992,0.0
2014,3341,3380,-0.24000000000000005,0.0
2014,3291,3383,-0.039000000000000035,0.0
2014,3331,3394,-0.29999999999999993,0.0
2014,3416,3396,-0.173,0.0
2014,3240,3398,0.05899999999999994,0.0
2014,3404,3293,0.404,1.0
2014,3406,3164,-0.08400000000000002,1.0
2014,3409,3434,0.23500000000000001,1.0
2014,3108,3411,-0.358,0.0
2014,3419,3418,-0.09600000000000003,0.0
2014,3420,3127,-0.059999999999999984,1.0
2014,3189,3422,0.21499999999999994,0.0
2014,3102,3424,-0.366,0.0
2014,3101,3427,0.044999999999999984,0.0
2014,3363,3429,-0.16199999999999998,0.0
2014,3182,3433,-0.09699999999999998,0.0
2014,3344,3437,-0.5,0.0
2014,3443,3407,0.371,1.0
2014,3444,3275,0.15199999999999997,1.0
2014,3254,3447,-0.0,0.0
2014,3329,3452,-0.133,0.0
2014,3459,3441,-0.29,1.0
2014,3461,3305,0.05399999999999994,1.0
2014,3385,3462,0.42999999999999994,0.0
2014,3113,3449,0.1429999999999999,1.0
2014,3281,3116,-0.06599999999999995,0.0
2014,3119,3259,0.607,1.0
2014,3280,3120,0.0050000000000000044,0.0
2014,3242,3124,-0.473,0.0
2014,3130,3439,-0.067,1.0
