Season,Team1,Team2,WinRatio,PPG,AllowedPPG,Team1WinPer
2015,3379,3349,0.39999999999999997,5.434000000000005,-2.933000000000007,1.0
2015,3381,3286,-0.04099999999999998,-2.778000000000006,3.5220000000000056,1.0
2015,3244,3391,-0.18299999999999994,-6.817,2.1400000000000006,0.0
2015,3262,3392,-0.10300000000000009,1.9459999999999908,12.853000000000002,0.0
2015,3393,3338,0.06699999999999995,2.9669999999999987,0.5,1.0
2015,3368,3394,-0.332,3.958999999999996,18.621999999999993,0.0
2015,3397,3261,0.277,8.548000000000002,-4.692,1.0
2015,3402,3204,0.374,1.735999999999997,-7.2760000000000105,1.0
2015,3406,3318,0.20599999999999996,-1.7850000000000037,-4.661999999999992,1.0
2015,3410,3430,0.19999999999999996,3.7930000000000064,4.936999999999998,1.0
2015,3150,3412,-0.09800000000000009,5.138000000000005,6.218999999999994,0.0
2015,3364,3415,-0.4789999999999999,-22.297000000000004,-0.5570000000000022,0.0
2015,3418,3117,-0.10199999999999998,-9.406000000000006,-5.725999999999992,1.0
2015,3426,3419,0.19,-1.6979999999999933,-12.260999999999996,0.0
2015,3189,3423,0.138,1.1380000000000052,-2.7939999999999827,0.0
2015,3427,3267,0.016000000000000014,-2.6680000000000064,-3.361000000000004,1.0
2015,3435,3116,-0.10000000000000003,0.9330000000000069,9.366999999999997,1.0
2015,3431,3443,-0.475,-10.971000000000004,5.932000000000002,0.0
2015,3340,3451,-0.18499999999999994,-1.814,14.925999999999995,0.0
2015,3156,3453,-0.28500000000000003,0.5660000000000167,15.503999999999998,0.0
2015,3460,3464,0.08699999999999997,9.055999999999997,0.13700000000001467,0.0
2015,3113,3332,0.4110000000000001,2.6380000000000052,-12.275000000000006,1.0
2015,3425,3143,-0.21900000000000008,-1.5640000000000072,2.844999999999999,0.0
2015,3166,3177,-0.22099999999999986,-17.721000000000004,-3.211999999999989,0.0
2015,3232,3179,-0.10299999999999998,-14.033999999999992,-10.240999999999985,0.0
2015,3233,3310,0.04799999999999999,6.323,3.7830000000000013,1.0
2015,3356,3283,0.0050000000000000044,-1.2079999999999984,0.25,0.0
2015,3191,3320,-0.16099999999999992,-1.4839999999999947,6.290999999999997,0.0
2015,3333,3112,0.529,14.348000000000006,-9.461999999999989,1.0
2015,3266,3344,0.08999999999999997,6.788000000000004,7.736000000000004,0.0
2015,3371,3437,0.254,14.504000000000005,9.201000000000008,1.0
2015,3207,3385,-0.548,0.28999999999999915,15.097000000000001,0.0
2015,3417,3390,-0.308,-3.583999999999989,8.189999999999998,0.0
2015,3448,3439,0.01899999999999996,10.061999999999998,10.144999999999996,0.0
2015,3449,3160,0.2500000000000001,5.75,-2.718999999999994,1.0
2015,3450,3428,0.26700000000000007,13.399999999999999,6.332999999999998,1.0
2015,3455,3229,0.812,11.993999999999993,-17.697000000000003,1.0
2015,3463,3135,0.124,-7.057000000000002,-8.920000000000009,1.0
2015,3101,3230,0.4,9.000000000000007,-6.159999999999997,1.0
2015,3141,3103,-0.3050000000000001,-8.11999999999999,1.7779999999999916,0.0
2015,3106,3108,0.14299999999999996,6.5,0.17900000000000205,1.0
2015,3114,3426,0.33899999999999997,8.21,-3.8619999999999948,1.0
2015,3407,3117,-0.020999999999999908,5.027000000000001,7.9879999999999995,0.0
2015,3119,3110,0.009000000000000008,-3.205999999999989,-4.494999999999997,1.0
2015,3122,3183,-0.022999999999999965,10.078000000000003,8.367000000000004,1.0
2015,3243,3124,-0.34199999999999997,-21.16100000000001,-1.6939999999999955,0.0
2015,3125,3398,-0.13299999999999995,-4.867000000000004,-1.733000000000004,1.0
2015,3271,3126,0.040000000000000036,4.278999999999996,0.588000000000001,0.0
2015,3129,3102,0.6000000000000001,16.900000000000006,-14.5,1.0
2015,3275,3132,-0.093,-1.2830000000000013,3.5719999999999956,0.0
2015,3357,3136,-0.17399999999999993,-1.899000000000001,2.7349999999999994,0.0
2015,3131,3137,-0.433,-5.600000000000001,7.732999999999997,0.0
2015,3138,3296,0.199,9.693000000000005,6.725000000000001,1.0
2015,3140,3360,-0.08299999999999996,1.7620000000000005,5.442999999999998,1.0
2015,3148,3447,0.372,0.8440000000000083,-14.747,1.0
2015,3202,3151,-0.33899999999999986,3.589000000000013,15.061999999999998,0.0
2015,3259,3159,-0.05699999999999997,-5.042999999999999,1.568000000000005,0.0
2015,3361,3161,-0.371,-8.389999999999993,3.2709999999999937,0.0
2015,3162,3165,-0.24,3.502999999999993,10.218000000000004,0.0
2015,3167,3152,0.656,21.936,-4.658999999999992,1.0
2015,3168,3364,0.337,11.791000000000004,-3.2369999999999948,1.0
2015,3253,3169,-0.019000000000000128,0.3269999999999982,2.668999999999997,0.0
2015,3451,3170,-0.18300000000000005,-28.828000000000003,-20.037,0.0
2015,3433,3173,-0.273,-13.540999999999997,-2.171999999999997,0.0
2015,3236,3176,-0.008000000000000007,7.115000000000002,3.655000000000001,0.0
2015,3182,3172,0.51,14.214000000000006,-4.708999999999996,1.0
2015,3184,3399,0.11300000000000002,-2.5450000000000017,-2.510000000000005,1.0
2015,3185,3405,0.04599999999999993,0.43200000000000216,0.06499999999999773,1.0
2015,3293,3188,-0.391,0.916000000000011,13.343999999999994,0.0
2015,3459,3190,-0.44199999999999995,-13.411000000000001,2.4639999999999986,0.0
2015,3194,3198,0.31099999999999994,8.930999999999997,-3.033999999999992,1.0
2015,3195,3244,0.368,8.243999999999993,-9.661999999999999,1.0
2015,3224,3197,-0.13,4.100000000000001,7.810000000000002,0.0
2015,3201,3305,0.4139999999999999,5.138000000000005,-3.655000000000001,1.0
2015,3247,3203,-0.41900000000000004,-10.709999999999994,6.902999999999999,0.0
2015,3211,3334,0.09499999999999997,1.7480000000000047,-4.582000000000001,1.0
2015,3410,3213,0.09299999999999992,3.0800000000000054,6.673000000000002,0.0
2015,3217,3171,0.0,9.357,11.0,1.0
2015,3218,3414,0.4980000000000001,9.013999999999989,-11.777999999999999,1.0
2015,3221,3298,-0.06399999999999995,7.026999999999994,9.585999999999991,1.0
2015,3340,3226,-0.237,-6.9040000000000035,7.311999999999998,0.0
2015,3377,3237,0.32600000000000007,12.176000000000002,4.0049999999999955,0.0
2015,3238,3212,0.193,9.433,0.9170000000000016,1.0
2015,3287,3240,-0.276,4.205999999999989,14.06900000000001,0.0
2015,3452,3242,0.09300000000000008,2.093999999999994,-1.531000000000006,0.0
2015,3249,3223,0.14,6.188000000000002,1.710000000000008,1.0
2015,3248,3250,-0.14799999999999996,-10.402000000000001,-3.9810000000000088,0.0
2015,3144,3251,-0.21999999999999997,-7.187000000000005,3.706000000000003,0.0
2015,3316,3252,0.07100000000000001,-11.177999999999997,-8.714000000000006,0.0
2015,3192,3254,0.032999999999999974,2.1340000000000003,-0.5,0.0
2015,3149,3255,-0.095,-2.914999999999999,-2.241000000000014,0.0
2015,3349,3256,-0.2,-8.033999999999999,-4.667000000000002,0.0
2015,3265,3389,0.4949999999999999,13.075000000000003,-4.841000000000008,1.0
2015,3267,3431,0.09299999999999997,-2.428999999999995,-5.5959999999999965,1.0
2015,3272,3222,0.23800000000000002,5.882999999999996,-3.6769999999999996,1.0
2015,3285,3381,0.31,1.5520000000000067,-13.841000000000008,1.0
2015,3291,3384,0.060000000000000026,-12.004999999999995,-15.459000000000003,1.0
2015,3292,3150,0.23099999999999998,6.094999999999999,-5.218999999999994,1.0
2015,3294,3225,0.16899999999999998,-1.1300000000000097,-5.378999999999998,1.0
2015,3239,3297,-0.21099999999999997,-1.945999999999998,4.3089999999999975,0.0
2015,3175,3299,-0.514,0.9809999999999945,23.207,0.0
2015,3164,3300,-0.027999999999999997,6.869999999999997,2.5319999999999965,0.0
2015,3307,3461,0.125,-4.875,-1.8350000000000009,1.0
2015,3430,3308,-0.40800000000000003,-12.519000000000005,-4.407999999999987,0.0
2015,3146,3311,-0.07100000000000001,-6.114000000000004,-4.0020000000000024,0.0
2015,3315,3186,-0.08999999999999997,0.18999999999999773,3.5289999999999964,1.0
2015,3319,3286,-0.034999999999999976,-4.286000000000001,-2.5,1.0
2015,3322,3270,0.017000000000000015,-8.007000000000012,-7.653999999999996,1.0
2015,3323,3155,0.639,22.309000000000005,-11.554999999999993,1.0
2015,3324,3464,-0.298,-2.1740000000000066,7.442000000000007,1.0
2015,3325,3123,0.29999999999999993,5.667000000000002,-4.100000000000001,1.0
2015,3403,3328,-0.16100000000000003,-15.160999999999994,-8.128999999999998,0.0
2015,3330,3412,0.05799999999999994,1.1380000000000052,2.093999999999994,1.0
2015,3303,3331,-0.175,-3.2349999999999994,0.5379999999999967,0.0
2015,3130,3338,-0.2,-1.1670000000000016,11.166999999999994,0.0
2015,3341,3290,0.348,11.966000000000001,-0.0379999999999967,1.0
2015,3347,3219,-0.027000000000000024,-10.677999999999997,-3.036999999999999,1.0
2015,3206,3348,-0.13400000000000006,9.899999999999999,14.100000000000009,0.0
2015,3350,3269,0.18099999999999994,2.6850000000000023,-3.288000000000004,1.0
2015,3352,3383,0.07600000000000001,6.29099999999999,3.9100000000000037,1.0
2015,3354,3313,0.0709999999999999,-5.469000000000001,-2.0359999999999943,1.0
2015,3372,3358,0.519,8.630000000000003,-5.3330000000000055,0.0
2015,3258,3362,-0.3410000000000001,-3.5450000000000017,9.36800000000001,0.0
2015,3365,3337,0.09000000000000002,1.695999999999998,-2.0829999999999984,1.0
2015,3214,3366,-0.05500000000000005,3.1810000000000045,-1.3469999999999942,0.0
2015,3282,3370,-0.10899999999999996,-3.5060000000000002,-0.5160000000000053,0.0
2015,3264,3373,-0.513,-10.397999999999996,6.016999999999996,0.0
2015,3379,3317,0.528,15.539000000000001,0.4029999999999987,1.0
2015,3105,3380,-0.443,-5.200000000000003,9.769000000000005,0.0
2015,3382,3386,0.052000000000000046,-2.5360000000000014,-2.683000000000007,0.0
2015,3200,3387,0.16599999999999998,-6.465999999999994,-11.033000000000001,0.0
2015,3388,3339,0.534,1.5330000000000013,-9.400000000000006,1.0
2015,3391,3367,0.321,7.0,-8.427999999999997,1.0
2015,3394,3309,0.237,1.847999999999999,-10.503000000000007,1.0
2015,3395,3329,-0.07799999999999996,4.709000000000003,12.965000000000003,1.0
2015,3402,3111,0.06900000000000006,-5.827999999999996,-5.931000000000012,1.0
2015,3369,3404,-0.3919999999999999,-13.21200000000001,2.388999999999996,0.0
2015,3409,3187,-0.10999999999999999,-0.35200000000000387,6.410000000000004,1.0
2015,3411,3115,0.48700000000000004,14.637,-10.969999999999999,1.0
2015,3142,3415,-0.030999999999999917,-2.917999999999992,0.5470000000000113,0.0
2015,3418,3209,0.172,-3.8969999999999914,-8.517000000000003,1.0
2015,3204,3419,-0.203,0.8740000000000023,4.846000000000004,0.0
2015,3421,3157,-0.05299999999999999,-6.700000000000003,-4.86699999999999,1.0
2015,3443,3427,0.366,16.068000000000005,3.0249999999999986,0.0
2015,3424,3429,0.19999999999999998,6.165999999999997,0.1670000000000016,0.0
2015,3441,3422,0.12400000000000005,-3.490000000000002,-7.959999999999994,1.0
2015,3442,3295,0.179,3.4650000000000034,-5.75,1.0
2015,3245,3444,-0.428,-5.655000000000001,7.761000000000003,0.0
2015,3453,3178,0.514,6.423999999999992,-11.836999999999996,1.0
2015,3454,3227,-0.16700000000000004,3.747,10.619,1.0
2015,3342,3457,-0.06900000000000006,-10.137999999999998,-11.102999999999994,0.0
2015,3460,3156,0.15600000000000003,6.917999999999992,-6.793999999999997,1.0
2015,3107,3216,0.257,10.454999999999998,-4.486999999999995,1.0
2015,3112,3332,-0.10000000000000003,-7.199999999999996,-1.3000000000000114,1.0
2015,3260,3133,-0.006000000000000033,-2.671999999999997,-2.0060000000000002,0.0
2015,3462,3139,0.09999999999999998,0.7739999999999938,-2.25,0.0
2015,3143,3417,0.3000000000000001,4.176000000000002,-5.456999999999994,1.0
2015,3163,3153,0.712,35.050000000000004,-20.558999999999997,1.0
2015,3166,3266,0.2770000000000001,1.711999999999989,-11.236000000000004,1.0
2015,3344,3177,-0.5879999999999999,-26.220999999999997,0.2880000000000109,0.0
2015,3191,3179,-0.268,-13.29099999999999,-3.4979999999999905,0.0
2015,3180,3174,0.19800000000000006,-3.5890000000000057,-5.631000000000007,1.0
2015,3314,3181,0.07299999999999995,4.694999999999993,5.527000000000008,0.0
2015,3318,3189,-0.44799999999999995,-5.9310000000000045,2.620999999999981,0.0
2015,3116,3196,0.13400000000000006,-1.6330000000000027,-6.633000000000003,0.0
2015,3199,3448,0.48500000000000004,8.727000000000004,-14.394000000000005,1.0
2015,3210,3438,-0.0050000000000000044,5.156000000000006,4.021000000000001,1.0
2015,3145,3233,-0.16700000000000004,-7.533000000000001,-0.9669999999999987,0.0
2015,3400,3235,0.08799999999999997,-1.4380000000000024,-4.792000000000002,0.0
2015,3158,3241,-0.736,-19.649000000000008,10.105999999999995,0.0
2015,3246,3281,0.15200000000000002,11.008000000000003,9.028999999999996,1.0
2015,3274,3257,-0.19299999999999995,-6.549000000000007,1.3870000000000005,0.0
2015,3436,3262,-0.292,-3.678999999999995,0.19700000000000273,0.0
2015,3263,3420,0.37499999999999994,1.1970000000000027,-12.198999999999998,1.0
2015,3268,3231,0.45399999999999996,8.315999999999988,-4.867999999999995,1.0
2015,3458,3277,-0.20600000000000002,-3.5859999999999985,3.9350000000000023,0.0
2015,3283,3229,0.49500000000000005,14.975000000000001,-1.9170000000000016,1.0
2015,3284,3193,-0.065,6.033000000000001,5.774000000000008,1.0
2015,3232,3320,0.004000000000000115,-2.2269999999999968,-0.4519999999999982,0.0
2015,3326,3345,0.3420000000000001,17.473000000000006,4.768000000000001,1.0
2015,3113,3333,-0.017999999999999905,-4.510000000000005,-1.5130000000000052,0.0
2015,3335,3312,0.3340000000000001,5.778000000000006,-3.963000000000008,1.0
2015,3321,3336,0.5329999999999999,8.466000000000001,-7.366999999999997,0.0
2015,3353,3278,-0.009000000000000119,-7.537999999999997,-11.686999999999998,1.0
2015,3207,3371,-0.719,-12.686999999999998,8.810000000000002,0.0
2015,3408,3378,-0.09999999999999998,-7.347999999999999,-1.203000000000003,0.0
2015,3390,3425,0.22699999999999998,0.9719999999999942,-5.578000000000003,1.0
2015,3127,3392,-0.42900000000000005,-2.112000000000002,13.600999999999992,0.0
2015,3393,3301,0.16700000000000004,2.799999999999997,-2.1000000000000014,1.0
2015,3397,3208,0.2310000000000001,12.878000000000007,1.2139999999999986,1.0
2015,3374,3416,-0.06699999999999998,-7.366999999999997,-2.8330000000000126,0.0
2015,3423,3406,0.10399999999999998,6.578000000000003,4.834999999999994,1.0
2015,3435,3104,0.061,1.5769999999999982,2.4549999999999983,1.0
2015,3385,3437,0.08300000000000007,1.5270000000000081,2.9140000000000086,0.0
2015,3428,3449,-0.4190000000000001,-20.008000000000003,-5.957999999999998,0.0
2015,3160,3450,-0.09800000000000009,0.8580000000000041,2.343999999999994,0.0
2015,3356,3455,-0.31199999999999994,1.7730000000000103,16.03,0.0
2015,3220,3456,0.125,-0.9439999999999955,-4.274999999999999,0.0
2015,3105,3108,-0.15700000000000003,5.871000000000002,9.769000000000005,0.0
2015,3126,3224,0.26399999999999996,-3.759999999999998,-11.353000000000002,1.0
2015,3136,3254,0.41,6.3799999999999955,-4.072999999999993,1.0
2015,3148,3383,0.15799999999999997,2.9549999999999983,0.7179999999999964,1.0
2015,3359,3151,-0.42299999999999993,-4.033999999999992,7.700000000000003,0.0
2015,3273,3190,-0.09399999999999986,-1.906000000000006,-0.625,0.0
2015,3271,3197,0.174,4.619,-2.9549999999999983,0.0
2015,3459,3202,-0.3530000000000001,-11.969000000000008,1.2139999999999986,0.0
2015,3214,3354,0.062000000000000055,6.5020000000000024,-1.1640000000000015,1.0
2015,3234,3304,0.09699999999999998,12.741,12.064999999999998,1.0
2015,3228,3276,-0.016000000000000014,-2.9499999999999886,-2.885000000000005,0.0
2015,3280,3120,0.39300000000000007,16.543000000000006,2.0430000000000064,1.0
2015,3399,3287,-0.17200000000000001,-4.826999999999998,-1.311000000000007,0.0
2015,3164,3299,-0.399,-1.078000000000003,13.095999999999997,0.0
2015,3175,3300,-0.14300000000000002,8.928999999999995,12.643,0.0
2015,3115,3341,-0.22699999999999998,-9.746000000000002,1.2219999999999942,0.0
2015,3352,3291,0.264,9.426999999999992,-2.2689999999999912,1.0
2015,3313,3366,-0.188,2.1480000000000032,1.8530000000000015,0.0
2015,3401,3376,-0.21899999999999986,-8.656000000000006,4.719000000000008,0.0
2015,3106,3380,-0.14300000000000002,-4.571000000000005,0.17900000000000205,0.0
2015,3447,3384,0.03400000000000003,-6.758000000000003,-6.173000000000002,0.0
2015,3290,3411,-0.6080000000000001,-16.857,9.786000000000001,0.0
2015,3124,3395,0.34199999999999997,11.094000000000008,-9.539000000000009,1.0
2015,3219,3157,0.293,2.9609999999999985,-3.631999999999991,1.0
2015,3434,3227,-0.328,0.127999999999993,15.096000000000004,0.0
2015,3421,3251,-0.5389999999999999,-7.790000000000006,5.991000000000007,0.0
2015,3144,3342,0.10299999999999998,7.896000000000001,9.171999999999997,0.0
2015,3205,3347,-0.15299999999999997,4.016999999999996,2.3019999999999996,0.0
2015,3396,3416,0.2,3.3830000000000027,-3.2750000000000057,1.0
2015,3408,3222,0.474,11.963999999999999,-7.688000000000002,1.0
2015,3457,3255,0.41900000000000004,6.545000000000002,-7.554000000000009,1.0
2015,3363,3102,0.385,23.652,0.5710000000000122,0.0
2015,3110,3298,0.21700000000000008,8.276999999999994,3.0859999999999914,1.0
2015,3131,3119,-0.5920000000000001,-4.6710000000000065,12.908999999999999,0.0
2015,3275,3123,-0.3600000000000001,-10.116,5.138999999999996,0.0
2015,3141,3245,0.247,10.397000000000006,2.397999999999996,1.0
2015,3146,3322,-0.035999999999999976,-2.872,-3.5189999999999984,1.0
2015,3161,3129,0.08299999999999996,-5.379000000000005,-4.6569999999999965,1.0
2015,3163,3187,0.2929999999999999,23.275000000000006,-12.655999999999999,1.0
2015,3350,3173,-0.22499999999999998,-12.322000000000003,-2.1939999999999955,0.0
2015,3178,3464,-0.298,-4.852000000000004,3.26400000000001,1.0
2015,3382,3182,-0.17700000000000005,-11.014000000000003,-3.4580000000000055,0.0
2015,3183,3293,0.11099999999999996,-11.326000000000008,-12.034000000000006,1.0
2015,3188,3122,0.303,0.33199999999999363,-9.676999999999992,1.0
2015,3200,3172,0.466,2.8000000000000043,-13.266999999999996,1.0
2015,3201,3361,0.31099999999999994,6.0689999999999955,-1.8279999999999887,1.0
2015,3184,3240,-0.335,-3.166000000000011,10.247999999999998,0.0
2015,3242,3235,-0.131,-6.218999999999994,-1.1670000000000016,1.0
2015,3243,3329,-0.07799999999999996,-5.357999999999997,1.7319999999999993,1.0
2015,3159,3248,-0.16200000000000003,-0.3549999999999969,1.5799999999999983,0.0
2015,3250,3137,0.0,7.399999999999999,6.533000000000008,1.0
2015,3221,3259,0.23599999999999996,9.426999999999992,0.11899999999999267,0.0
2015,3272,3153,0.194,3.7419999999999973,-5.902999999999999,1.0
2015,3231,3277,-0.03200000000000003,3.903000000000006,1.225999999999999,0.0
2015,3336,3278,-0.5190000000000001,-13.445,-0.9519999999999982,0.0
2015,3296,3132,0.11399999999999999,-1.041000000000004,-5.841000000000008,1.0
2015,3325,3103,0.1429999999999999,-3.5619999999999976,-10.515000000000008,1.0
2015,3351,3373,-0.258,-7.291000000000004,1.1609999999999943,1.0
2015,3176,3377,-0.516,-16.193000000000005,2.0330000000000013,0.0
2015,3387,3386,0.019000000000000072,3.529999999999994,3.25,1.0
2015,3403,3452,-0.07800000000000007,-7.052,-1.178999999999995,1.0
2015,3398,3404,-0.08799999999999997,-5.2890000000000015,2.733000000000004,0.0
2015,3374,3409,-0.3340000000000001,-10.599999999999994,-0.666000000000011,0.0
2015,3420,3127,0.22900000000000004,1.2789999999999964,-4.86699999999999,1.0
2015,3424,3305,0.15699999999999997,12.471000000000004,8.458999999999996,1.0
2015,3206,3433,-0.09999999999999992,5.599999999999994,11.733000000000004,0.0
2015,3185,3444,0.013000000000000012,5.0319999999999965,5.964999999999996,0.0
2015,3461,3429,0.267,2.3329999999999984,-9.854000000000006,1.0
2015,3223,3101,-0.14100000000000001,-1.0060000000000144,4.945999999999998,0.0
2015,3436,3107,-0.5700000000000001,-10.0,15.031000000000006,0.0
2015,3204,3111,-0.30499999999999994,-7.563999999999993,1.3449999999999989,0.0
2015,3120,3116,-0.14800000000000008,-2.6869999999999976,0.21300000000000097,0.0
2015,3114,3117,0.18700000000000006,-6.125,-14.280999999999992,0.0
2015,3362,3140,-0.1429999999999999,0.4480000000000075,1.0189999999999912,0.0
2015,3413,3142,-0.04999999999999999,-2.8430000000000035,-0.8660000000000139,0.0
2015,3152,3430,-0.25599999999999995,-7.675999999999995,10.395999999999987,1.0
2015,3454,3156,-0.253,-4.243000000000009,0.5229999999999961,0.0
2015,3174,3406,0.125,3.062000000000012,-3.0309999999999917,1.0
2015,3181,3338,0.04400000000000004,4.274000000000001,-0.7710000000000008,1.0
2015,3233,3193,0.016000000000000014,11.743000000000002,5.493000000000002,0.0
2015,3194,3150,-0.05499999999999999,0.492999999999995,7.76400000000001,1.0
2015,3195,3252,0.685,8.462999999999994,-19.022,1.0
2015,3282,3213,-0.226,-3.012999999999998,6.439999999999998,0.0
2015,3216,3392,-0.08200000000000007,-2.1880000000000024,2.505999999999993,1.0
2015,3253,3218,-0.024000000000000132,1.0090000000000146,1.7520000000000024,0.0
2015,3220,3318,0.487,1.7770000000000081,-10.59899999999999,1.0
2015,3226,3294,-0.22799999999999998,-3.705999999999989,8.770999999999994,1.0
2015,3234,3321,0.041000000000000036,8.472999999999999,9.213000000000001,1.0
2015,3303,3236,0.057999999999999996,-9.125999999999998,-9.569000000000003,0.0
2015,3244,3316,0.24600000000000005,11.396999999999998,-0.6459999999999937,1.0
2015,3249,3358,0.29700000000000004,9.777999999999999,0.4440000000000026,1.0
2015,3393,3257,-0.10599999999999998,-3.8880000000000052,2.335000000000001,0.0
2015,3279,3261,-0.0,1.2999999999999972,2.6330000000000027,0.0
2015,3263,3306,0.17099999999999993,1.1680000000000064,-6.817999999999998,1.0
2015,3264,3265,-0.5559999999999999,-11.989000000000004,7.439000000000007,0.0
2015,3267,3379,-0.19999999999999996,-4.795999999999999,-0.2289999999999921,1.0
2015,3276,3268,-0.43799999999999994,-10.397999999999996,6.236999999999995,0.0
2015,3270,3368,0.315,4.324000000000012,-5.864999999999995,1.0
2015,3435,3280,-0.34500000000000003,-12.923000000000002,7.11099999999999,0.0
2015,3281,3196,0.13400000000000006,1.4339999999999975,-2.5,1.0
2015,3285,3340,0.585,10.148000000000003,-18.921999999999997,1.0
2015,3286,3170,-0.052000000000000046,-19.268,-13.713999999999999,1.0
2015,3427,3292,-0.18399999999999994,-12.630000000000003,-0.7899999999999991,0.0
2015,3297,3391,-0.16900000000000004,-8.637,1.445999999999998,1.0
2015,3304,3228,0.19300000000000006,0.1939999999999884,-3.7099999999999937,1.0
2015,3311,3309,0.272,5.366,-4.917000000000002,1.0
2015,3451,3315,-0.18400000000000005,-12.357,-6.208999999999996,0.0
2015,3439,3323,-0.5640000000000001,-24.304000000000002,1.6430000000000007,0.0
2015,3458,3326,-0.38700000000000007,-16.253,-2.608000000000004,0.0
2015,3198,3330,-0.522,-4.438000000000002,14.923000000000002,0.0
2015,3334,3337,0.41200000000000003,6.373999999999995,-5.653999999999996,1.0
2015,3353,3345,0.355,5.580000000000005,-6.291000000000011,1.0
2015,3331,3355,-0.267,-10.533999999999999,3.156000000000006,0.0
2015,3365,3360,-0.4359999999999999,-1.7609999999999957,10.111999999999995,0.0
2015,3239,3367,-0.059,-3.5829999999999984,-2.673000000000002,0.0
2015,3418,3375,0.475,6.814999999999998,-6.413999999999994,0.0
2015,3376,3104,0.5319999999999999,15.875,-9.75,1.0
2015,3258,3388,-0.44100000000000006,0.12199999999999989,10.835000000000008,0.0
2015,3310,3389,0.29100000000000004,12.128999999999998,-1.4510000000000076,0.0
2015,3230,3394,-0.397,-3.4080000000000013,10.902999999999999,0.0
2015,3397,3246,0.125,-2.593999999999994,-13.186999999999998,1.0
2015,3328,3400,-0.04299999999999993,5.421999999999997,9.043999999999997,0.0
2015,3419,3407,-0.321,-17.66400000000001,-6.146000000000001,0.0
2015,3431,3412,-0.16000000000000003,3.700000000000003,9.167000000000002,0.0
2015,3364,3414,-0.157,-9.813000000000002,-5.364000000000004,0.0
2015,3415,3169,-0.17100000000000015,2.7879999999999967,7.887999999999991,1.0
2015,3426,3209,0.12200000000000005,-8.825999999999986,-13.210000000000008,1.0
2015,3438,3301,0.03400000000000014,0.8329999999999984,1.1670000000000016,1.0
2015,3442,3237,0.08800000000000008,6.420000000000002,2.122,1.0
2015,3256,3443,-0.382,-6.004000000000005,8.165000000000006,0.0
2015,3155,3448,-0.09399999999999997,-8.067,-0.2330000000000041,0.0
2015,3453,3434,0.6990000000000001,7.295999999999999,-20.503999999999998,1.0
2015,3456,3423,0.052000000000000046,-2.0719999999999956,-6.496999999999993,1.0
2015,3324,3460,-0.38499999999999995,-11.230000000000004,7.304999999999993,0.0
2015,3113,3160,0.3750000000000001,-1.1869999999999976,-12.718999999999994,1.0
2015,3133,3229,0.133,5.433,1.5330000000000013,1.0
2015,3344,3139,-0.24799999999999994,-2.433,2.788000000000011,0.0
2015,3284,3145,0.08600000000000002,1.8230000000000004,1.2480000000000047,0.0
2015,3165,3135,0.179,-6.892999999999994,-11.286000000000001,1.0
2015,3166,3462,0.019000000000000128,5.292999999999999,1.538000000000011,1.0
2015,3177,3207,0.6589999999999999,23.626999999999995,-3.4760000000000133,1.0
2015,3179,3283,0.09299999999999997,8.141999999999996,3.9739999999999895,1.0
2015,3180,3158,0.5,2.200000000000003,-13.866999999999997,1.0
2015,3210,3199,-0.31699999999999995,-3.070999999999998,10.74900000000001,0.0
2015,3241,3189,0.31700000000000006,9.206000000000003,-6.942000000000007,1.0
2015,3171,3335,-0.20400000000000007,-3.807000000000002,4.381,0.0
2015,3217,3343,-0.5,-11.097999999999999,18.575999999999993,0.0
2015,3346,3373,0.29900000000000004,16.317000000000007,2.6599999999999966,1.0
2015,3350,3348,0.013999999999999901,5.518999999999998,2.345000000000006,1.0
2015,3260,3356,-0.3730000000000001,-11.006,1.1940000000000026,0.0
2015,3428,3112,-0.032999999999999974,-3.233000000000004,-6.932999999999993,1.0
2015,3266,3437,-0.304,6.01100000000001,22.55900000000001,0.0
2015,3455,3320,0.33100000000000007,0.6839999999999904,-9.965000000000003,1.0
2015,3162,3463,-0.185,3.6670000000000016,7.852000000000011,0.0
2015,3245,3103,-0.552,-18.516999999999996,-0.6200000000000045,0.0
2015,3204,3114,-0.732,-5.638000000000005,20.968999999999994,0.0
2015,3117,3209,0.27399999999999997,5.5090000000000146,-2.791000000000011,1.0
2015,3119,3259,0.526,7.471000000000004,-10.876000000000005,1.0
2015,3369,3122,-0.013999999999999957,-9.901000000000003,-8.111000000000004,0.0
2015,3125,3399,0.26,-1.8449999999999989,-6.810000000000002,1.0
2015,3197,3126,-0.13399999999999995,-0.3400000000000034,3.5429999999999993,0.0
2015,3162,3135,-0.061,-3.3900000000000006,-1.0679999999999978,0.0
2015,3138,3185,0.0,-1.5799999999999983,-1.5480000000000018,1.0
2015,3365,3140,-0.3529999999999999,-3.522999999999996,4.668999999999997,0.0
2015,3142,3414,0.29100000000000004,9.56600000000001,-4.259999999999991,1.0
2015,3449,3143,-0.0,5.343999999999994,3.4369999999999976,0.0
2015,3255,3144,-0.45299999999999996,-4.303000000000004,9.485000000000007,0.0
2015,3447,3148,-0.372,-0.8440000000000083,14.747,0.0
2015,3198,3150,-0.366,-8.438000000000002,10.798000000000002,0.0
2015,3151,3273,0.34399999999999986,-3.125,-13.186999999999998,1.0
